Unnamed: 0,Type,Name,Age,Gender,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed,ColorName_x,ColorName_y,ColorName,BreedName_x,BreedName_y,StateName_x
1143,2,Truffles,12,1.0,2.0,1,1,1,1,1,1,0,41401,13b3c0d8590208d6e60e7118bc3b98d1,0,"He's a beautiful, feisty, energetic teenager who wandered into my yard and tried to start a fight with my dog! he's a tabby but he's a very unique one.. instead of stripes, he's got beautiful spots!! like a mini jungle cat. for adoption to the RIGHT home. enjoys the company of other cats. playful and responsive to people. diet: acana adult cat toilet trained: yes, but i would recommend a large ""cat-it"" hooded cat litter tray with door flap, available at most pet stores. he buries with a lot of enthusiasm, its hilarious! please note that i will ask for reimbursement of veterinary fees from the new adopter. this will be for compulsory vaccination and deworming. he has already been neutered.",d3c880313,6.0,2,Black,Brown,,,Bengal,Kuala Lumpur
242,1,Smokey,36,2.0,,3,1,1,1,1,1,0,41326,db784cbcf321e1d8856b312638b94113,0,"this beautiful dog here is Smokey. she is a terrier mixed. spayed, vaccinated and dewormed. mum and i rescued her under a car while she was on heat and being surrounded by other male dogs. she is now finding a home because the current owner cannot take care of her anymore due to work. will you adopt her? Lester",10711bb95,2.0,0,Black,Gray,,Terrier,Mixed Breed,Selangor
63,1,7 Lucky Cute Puppies,0,3.0,1.0,2,2,2,3,1,7,0,41326,793a857b0f2db4c0ed8fd9e38cc7cb5f,0,Rescued puppies. currently mother and kids at boarding for special care since its O month old baby.. puppies are very active and in good health condition as it is given special care. 3 weeks old now. free adoption Transport provided for klang area. Interested to give home for these kids? please call(vithiya) or(jack),8e68a9075,8.0,3,Black,Brown,Cream,Mixed Breed,Mixed Breed,Selangor
174,2,Woolsy,1,1.0,2.0,1,2,1,2,1,1,0,41326,e62135526c27156b8479420aad166317,0,"Introducing handsome little Woolsy! ----------------------------------------------------- ♥ Male kitten, 5 weeks old. ♥ Very attached to people, a real cuddle-bug (manja) and curious about new things/toys/etc. ♥ Currently on Feline Caviar kibbles and clever with the litter-box. ♥ Dewormed (once) and given flea prevention. Woolsy is still too young to be vaccinated. ----------------------------------------------------- ***PLEASE READ*** (NOTE FOR ADOPTERS): ♥ Woolsy must be kept INDOORS at all times. ♥ Adopters MUST neuter him at the right age. ♥ Premium food feeding only (no Whiskas, Friskies etc). ----------------------------------------------------- Please drop me an email or call if you feel that you may be just the right person for this boy. Thank you! :)",8170c6b01,3.0,2,Black,Gray,White,Tabby,Domestic Short Hair,Selangor
23,2,Siti,12,2.0,1.0,2,1,1,2,1,1,0,41326,bd7c5b134046f7ee62af1262d4f409f9,0,Hai there! Siti is a good inhouse cats. Adorable friendly with all cats. Toilet train and lovely to the owner. If anyone interested to adopt Siti please call or whatsapp my number. Thank you.,c56dc5726,1.0,1,Brown,Yellow,Cream,Tortoiseshell,Tortoiseshell,Selangor
604,1,5 Lilttle Cute Puppies,1,3.0,1.0,2,2,2,2,1,5,0,41326,0e066bcb3f32a689645907166c74b302,0,The puppies are in good condition. A mom gave birth in front of my house. Currently we are taking care of them. We hope those puppies can be adopted as soon as possible because there will have dog catcher come anytime.,fc02869d9,5.0,4,Black,Brown,White,Mixed Breed,Mixed Breed,Selangor
377,1,PennPenn ( For Indoor ),4,2.0,3.0,2,1,1,2,1,1,0,41326,3b074cadd2350de62dca7056b9bab6f4,1,"FOR serious adopters only! If you are interested in adopting, kindly contact ==> Call/ SMS / Whatapps to Requirements for Adoption: ========================= All adoptions are subject to an interview and house check. Cost of vaccinations and neutering to be borne by adopter. Vaccinations and neutering/spaying at 6 months of age are COMPULSORY.",743b67b44,21.0,3,Golden,Cream,White,Golden Retriever,Terrier,Selangor
14,1,Cody & Yumi,2,2.0,2.0,2,2,2,2,1,2,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Cody looks like a teddy bear, has golden fur with a cream colored chest. Sister Yumi is black and tan.",d7a772967,9.0,3,Black,Golden,Cream,Terrier,Mixed Breed,Selangor
486,2,5 Kitten,3,3.0,1.0,1,2,2,2,1,5,0,41326,9e9f7304cd2022597fe58071d9b35375,0,"hi, please call or sms if you interested. Thank you",f022849c2,2.0,2,Black,Brown,White,Domestic Short Hair,Domestic Short Hair,Selangor
1036,2,Mao Mao æ¯æ¯,1,3.0,2.0,2,2,2,2,1,2,0,41401,d875085cf780b229007fb6af11ac3836,0,"It was found in a abandoned factory, actually there's 5 / 6 kitten, but 2 are dead cause by month cat doesn't know taking care of them, can only save 1 due to can't afford.. At the moment kitten settle down in pet shop, if fail to find adopter will release back to street after a month. 在一个废了的工厂区捡到的，完全没有遮掩物，其实有五六只小猫，其中两只已经升天了。我的能力范围只能救一只。猫妈咪不会照顾小猫，屁股粘着大便都没被舔掉。现在小猫在宠物店，如果不能成功被领养，将会被逼放回街上。 From : Jess",75f7beaf2,5.0,1,Black,Brown,White,Domestic Medium Hair,Domestic Medium Hair,Kuala Lumpur
846,1,,4,1.0,1.0,1,1,1,2,1,3,0,41401,8a555d2810aeaea6432d87335116b3f7,2,"I found this puppy and another 2 puppies gathered around Jln Selesa 1, Tmn Gembira KL. They were found deserted by someone for the whole week. I took care of them and had them had their 1st vaccination done. Looking for pet lovers who can adopt them (or either 1)",022b37ea0,7.0,1,Black,Brown,Cream,Mixed Breed,Mixed Breed,Kuala Lumpur
507,2,Lily & Houdini,4,2.0,2.0,2,1,1,1,1,2,100,41326,3aa57c766988260ae2a48502f1efec9c,0,"Hye Cat Lovers, -> I have 2 Very Cute Female Kitten Mix Domestic Short hair/Tabby -> Litter trained/playful type Price :: RM for both ! These 2 are trained to be a home cat. Give these 2 a great home today :) Text me LILY at",63c93929a,2.0,4,Black,Brown,White,Domestic Short Hair,Tabby,Selangor
758,2,Spot,2,1.0,2.0,1,2,2,2,1,1,0,41326,11810e97433d86b551db0f86ec695304,0,He is cute and fun to be with.,0011d7c25,3.0,2,Black,Yellow,Gray,Abyssinian,Abyssinian,Selangor
584,1,Jake Boy,2,1.0,2.0,2,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,Lovely puppy looking for a forever home. Interested to adopt pls contact Rachel,1d4adbcc2,1.0,3,Black,Brown,White,Mixed Breed,Mixed Breed,Selangor
1162,1,"Sweeti, Kimberly, Julian, Gordon, Ramsey",11,3.0,2.0,1,3,3,3,1,5,0,41327,cccb18b8f8b81862f9a1ebc65d651d22,0,"These puppies were rescued and are now in a run down shelter, one has been bitten already but recovering well. They really need a home, they are so cute. Update They are about 4 months old now,",db044e38b,7.0,4,Black,Brown,Cream,Mixed Breed,Labrador Retriever,Pulau Pinang
247,1,Fenny,5,2.0,2.0,2,1,1,2,1,1,0,41326,a042471e0f43f2cf707104a1a138a7df,0,"Fenny was rescued from Old Klang Rd market when she was only 2 months old and I have fostered her since then. She is 5 mths old now and I hope she can get a good home. She looks like a mixed breed of local mongrel and Dalmation. She is a very quiet girl and does not make too much noise, that makes her a very good companion for children or elderly couple. Please call Mrs Lai of Paws Mission for more adoption details.",0a0e8c15b,2.0,4,Black,Gray,White,Mixed Breed,Dalmatian,Selangor
307,1,Lovely Puppies,2,3.0,2.0,2,2,2,2,1,4,0,41326,25184a55b5ab6203e15df42feae46a11,0,The puppies are about 2 months old. they are currently staying at the fosterer house. All the puppies are healthy and playful.. Please contact Ms Saw at or Ms Yvonne at,9cda44cdf,8.0,2,Brown,Cream,White,Mixed Breed,Labrador Retriever,Selangor
42,2,Kyle,3,1.0,2.0,1,2,2,2,1,1,0,41326,498a3034cb70c571be25f76c8b679f0c,0,"A very friendly, playful and ""petit"" kitten. Kyle is one male from a litter of 6. We are running out of space so all 6 have to be adopted and loved by you. The breed is Bengal (25%) + American Short Hair (25%) + DSH (50%) Colour is orange + Golden + light brown (lines) Best characteristics: He is so playful and would not mind being held and pet. He is the smallest in his litter, but also the most active. He has long and slightly crooked tail at the end. which makes it look like ""mata kail"" or ""fish hook"". Hence the name Kyle (Kail). :) Feeds on ProDiet kitten dry food + occasional ProDiet wet food + Goat's milk. Please check out my other kittens of the same litter.(Amy, sofi, Sherhan, Mika, Bino, Kyle) All have been kept indoors (free roaming) and have never been in contact with grass or other cats. SMS/Whatsapp ONLY.",30e900b4a,3.0,1,Golden,Yellow,Cream,Bengal,American Shorthair,Selangor
615,1,Colby & Kaylee,1,3.0,2.0,2,2,1,2,1,2,0,41326,a042471e0f43f2cf707104a1a138a7df,0,"They love singing! They sing when they just wake uo, they sing when they are hungry, they sing when they sleep. They even chase my male puppy around asking for milkmilk from him. ************************************************** Colby and Kaylee are brother and sister. They are about 4 weeks old. The mama dog suffered from vagina prolapse when she delivered her litter. The mama dog is not good at nursing them at all. However, these two little fella are very healthy! The dog owner intended to send these 2 pups to SPCA as she is away for holidays. I rescued them and took them back & take care of them for a wek secretly. Thank god they are not making too much noise except stinking up my bathroom! Now they are up for adoption.",8df053c7e,13.0,2,Black,Brown,White,Spitz,Mixed Breed,Selangor
99,1,4 Healthy Playful Puppies Available,2,3.0,2.0,1,1,1,2,1,4,0,41326,365995a93f20d06330ee1647322175fa,0,"Our rescued dog gave birth to six beautiful puppies in late October (), and though she refused to care for them, we fell in love with them immediately. They've all been very well cared for - we give them all the proper nutrition, exercise and plenty of attention. They come from good stock - dad is a lab/mix, and mother is a mongrel (rescued when she was a few weeks old). The mother is a very good guard dog, so we're hoping her pups will have inherited her instincts. We've given two puppies away, and so four remain. We can't keep them all, so we're looking for easy-going and kind homes for these little bundles of joy. We've got three males and a female - all very well behaved (well, about as well behaved as puppies can be!). One is off-white, the three others are varying shades of golden brown (see pics). Please let us know if you or anyone you know may be interested.",467aed7e3,5.0,2,Brown,Golden,White,Mixed Breed,Labrador Retriever,Selangor
12,2,Abby Abigail,3,2.0,,2,1,1,2,1,1,0,41326,1565d406c559212ca01bba319c615c1f,0,"5/3/13 - Vet visit - checked ears/skin , all clear. Dewormed. 13/3/13 - vaccinated (1st shot) ------------------------------------------- Abbey she proves to be one of those cats with entertaining personality; playful and with many funny antics. She is a cat who likes to be around her owner. She loves to observe what humans do and when you are lying down or watching tv, she'll come close to you and snuggle up to you. Day time after she has eaten to her heart's content she will find her spot and catnap away. After a month with us, she has grown quite bigger! Fully house trained. (update: 30/3/13). Anyone wishing to adopt Abbycat may text or email me for viewing arrangement. I am looking for a responsible pet owner who without doubt will comply to the following requirements. - vaccinations (and yearly follow-ups) - neutering by 5-6 months - lots of TLC!!! Info:",4c1adfa96,5.0,2,Black,Golden,,Tortoiseshell,Domestic Short Hair,Selangor
157,2,Mimi & Momo,2,2.0,1.0,1,1,2,2,1,2,0,41326,92a3304a61bb0468b9a5656775316f17,0,"2 month 0ld kitten. they Love to snuggle between the sheets & like to smell feet. Very active & playful. They love to run around the house, so they need some space. love to snuggle with each other. Litter trained. Pls don't confine them into cages unless if it's their sleeping time. Their daily diet is blackwood & royal canine kibbles. Let go both of them without separated. They are available to be pick on 9th september onwards..",4bdc6f196,5.0,3,Brown,Gray,White,Domestic Short Hair,Domestic Short Hair,Selangor
335,1,Smite,2,1.0,1.0,2,2,2,2,2,1,0,41326,aeb78e196b74d77222860a9b466255ce,0,"Smite was saved from the pound. He was about to be euthanized three weeks ago. He was diagnosed with distemper. A common disease due to the condition in the pound. Doctors told that puppies only has a 20% survival rate. However, Smite is a lucky boy, he pulled through. He is active, happy and ever cheerful now. Do give this wonderful boy a second chance in life. There would be certain terms and conditions imposed to the potential adopter.",f70a1bf5d,3.0,1,Brown,Cream,White,Mixed Breed,Yorkshire Terrier Yorkie,Selangor
1166,1,"Ariel, Lexi,(adptd) Fiona, Lisa & Stella",24,2.0,2.0,1,1,1,1,1,5,0,41327,cccb18b8f8b81862f9a1ebc65d651d22,0,Adult dogs are great and easier mostly. All female and Spayed well done to our SOS feeders and team. Some fully or partly vaccinated. Lexi first vacination done She is 1 years old small to medium size 2nd vacination this week Lisa one year Plus fully vaccinated And spayed She's active Ariel 1 + years fully vaccinated and spade Fiona 1 + years paid and fully vaccinated Spayed Stella - 1 yrs - female spayed n fully vacinated If you want to adopt a beautiful adult dog pick one of these they're all lovely and Sweethearts and completely homeless please give them a chance.,6c06b0725,1.0,4,Black,Brown,Cream,Dalmatian,Mixed Breed,Pulau Pinang
382,2,â¥ Catelyn â¥,1,2.0,2.0,2,2,1,2,1,1,40,41326,e62135526c27156b8479420aad166317,0,"Introducing beautiful little Catelyn! ♥ Female kitten, 6 weeks old. Medium-long orange / white coat with pretty green eyes. ♥ Catelyn has been through a lot as a kitten (refer to last two pictures below). She's bloomed tremendously post rescue and is now ready for a new family. ♥ This girl is a little diva! She acts classy 24/7 (constantly grooming herself and observing her surroundings). ♥ Catelyn loves people and will willingly approach any other friendly cat. She's got a feisty side and play-bites but not rough, loves loves loves toys too! ♥ Healthy, has been de-wormed (once), is still too young to be vaccinated. Already clever with the litter-box and able to eat kibbles independently. ***[IMPORTANT] Note for potential adopters*** ○ Catelyn must be kept % indoors for her own safety. Apartments should be cat-safe. ○ Spaying is compulsory (when she's older). ○ Premium food feeding only (no Whiskas, Friskies etc). Please inquire - this is for her long term welfare. Please drop me an email or call if you feel that you may be just the right person for this girl. Thank you!",9e9959db4,7.0,3,Golden,Cream,White,Domestic Medium Hair,Abyssinian,Selangor
1340,2,Tom,12,2.0,,2,3,3,3,1,1,0,41324,7d6435989d7f2adf802e3ee53709b12c,0,so indulgent,feec7a438,1.0,4,Black,Brown,,Domestic Medium Hair,Domestic Medium Hair,Melaka
1354,2,Mimi ;D,3,2.0,2.0,3,2,2,2,1,1,0,41342,29930547d35fcfcbd25a633358b8aded,0,Friendly cat!!,356f1ecfb,3.0,0,Black,Gray,White,,,Sarawak
87,1,Coco,48,1.0,,1,1,1,2,1,1,0,41326,2488c92304e1dfe9d9dc0f5f144e5774,0,Friendly guy... Doesn't bark but very energetic.,ab0609017,3.0,4,Black,Brown,,Pug,Shih Tzu,Selangor
626,1,Mascara,3,2.0,2.0,1,1,1,2,1,1,0,41326,920d8cc91447e6c6b7c817b399b760ce,0,"Mascara is her name... because she looks like put on loads of it then cried over a broken heart till it smeared up around her eyes. But a broken heart she has not! She is the bubbliest, loving-est, most heart-melting puppy I have ever met. I found her 2 weeks ago with a maggot wound, a fever and swollen lymph nodes. After antibiotics she is up and jolly, ready for a loving new home. She will make you laugh with her antics and her adorable expression when she wants your forgiveness after doing something naughty. Her daddy is an abandoned jack russell terrier mixed so that explains her beautiful, unique markings. She needs a family that is willing to play with her to keep her happy, love her as unconditionally as she will love them and most of all, protect her from all sorts of harm. SO, LOOKING FOR A FURBABY THAT WILL MAKE YOU SMILE? Mascara may just be the one to brighten up your day.",2f0abd493,6.0,3,Black,Brown,White,,,Selangor
1273,1,Tiger Boy,2,1.0,1.0,1,1,1,2,1,1,0,41330,1650b649258959aec1c6cbffb6d1c496,0,Got some tiger stripes. Interested pls call.,c58018973,2.0,3,Brown,Yellow,Cream,Mixed Breed,Mixed Breed,Perak
1198,2,Jerry And Tom,2,1.0,2.0,2,3,1,2,1,2,0,41327,4b26b42a2bf073d1fde04a27f207558a,0,These little ones are playful and healthy. Both loves each others company.,a01ad9084,1.0,2,Black,Brown,White,Domestic Medium Hair,Domestic Long Hair,Pulau Pinang
228,2,Yoyo,12,2.0,2.0,2,1,1,1,1,1,0,41326,1d3441a8f19d8fc42969688b4d2be2f6,0,"Yoyo was 1kg when i first found her, six months old then. Skinny, sick and unhappy. Now, she is almost 1 year old, vaccinated and Dewormed. Playful, but always get sick because of her staying environment now. She stays in animal clinic, whereby lots of virus. Yoyo loves bathing, loves to be carry, loves to play hide and seek. Possible adopter must have experience on how to take care of a INDOOR cat. Owners without any other cats will get consider first. Terms and conditions apply.",f22ff0f64,9.0,3,Black,Gray,White,Siamese,Domestic Medium Hair,Selangor
1287,2,Kucing Ipoh Diberi Percuma,2,3.0,2.0,2,2,1,2,1,3,0,41330,2b48d61d7f82050f01a58a1db5bea10c,0,"- 3 ekor anak kucing untuk diberi secara percuma area Ipoh,Perak. - Super manja. - Kitten 1 je Jantan, Kitten 2 & 3 Betina. - Umur dalam lingkungan 2 bulan. - Kuat makan. - Diet Equilibrio Kitten & Wet Food Whiskas. - Sudah defleas & deworm. - Datang tengok dulu pon boleh. - Sesiapa berminat boleh hubungi Hafiz atau Shafiq",3c3615b2d,11.0,1,Black,Brown,White,Domestic Short Hair,Siamese,Perak
